CustomerID,Cluster,Profil,PC1,PC2
C000413,2,Clients résidentiels,1.5503846812896145,1.0943485038002514
C000414,2,Clients résidentiels,0.4826370752154084,0.07622378786982109
C000415,2,Clients résidentiels,1.3134819200024097,1.028510141216795
C000416,2,Clients résidentiels,-0.035272531939027386,0.36367710068568154
C000417,2,Clients résidentiels,1.037798158569998,2.5070512636124334
C000418,1,Petits consommateurs,-1.7375625916620483,-0.7802969587079917
C000419,2,Clients résidentiels,0.1443406425196783,0.33012213997392276
C000420,1,Petits consommateurs,-1.265021043353924,0.5404975849561351
C000421,1,Petits consommateurs,-1.5033285272511827,-1.5585460609511197
C000422,2,Clients résidentiels,2.9335410312344323,1.5841447169051872
C000423,2,Clients résidentiels,0.8242917452745867,1.7878123596721127
C000424,3,Clients potentiellement à risque,-1.5480971657059648,1.6613501049906985
C000425,2,Clients résidentiels,0.06124596780868822,0.5652413102634569
C000426,2,Clients résidentiels,0.5748111809599478,1.477752910587881
C000427,1,Petits consommateurs,-1.4584090196151416,0.14552707635014062
C000428,1,Petits consommateurs,-1.0374051448386956,-0.5561822433664662
C000429,1,Petits consommateurs,-1.0869961650552733,-1.0339147190245037
C000430,1,Petits consommateurs,-0.20066555018248922,-0.2027382085582432
C000431,2,Clients résidentiels,0.9985634131882207,-0.048190031817497696
C000432,1,Petits consommateurs,-1.7699195018548783,-0.44060711214980797
C000433,2,Clients résidentiels,1.3054985488102675,0.976661253313047
C000434,2,Clients résidentiels,1.34732629196749,1.4102488974794773
C000435,2,Clients résidentiels,0.8387515416531492,1.5115200579572425
C000436,1,Petits consommateurs,-0.25760849314437967,-0.38781279553812964
C000437,0,Gros consommateurs,4.2430971276729155,-1.8628794857445878
C000438,2,Clients résidentiels,0.3386410421204785,1.821117460707273
C000439,1,Petits consommateurs,-1.220733476946868,-1.7771967462602554
C000440,1,Petits consommateurs,-1.5963556968566943,-0.6709192275882867
C000441,1,Petits consommateurs,-1.5346463590912627,-1.1557188222138632
C000442,2,Clients résidentiels,0.22684462516333084,0.06280997412157406
C000443,1,Petits consommateurs,-1.6070506933438868,-0.4216068758604009
C000444,1,Petits consommateurs,-0.5332704469333548,-0.6965792988022866
C000445,1,Petits consommateurs,-0.6146509733496555,-0.2582029137131398
C000446,3,Clients potentiellement à risque,0.40600869393909844,3.8103644273573223
C000447,1,Petits consommateurs,-0.44681490145237956,0.11282170760128062
C000448,2,Clients résidentiels,1.0291054824460895,0.49427725856214283
C000449,1,Petits consommateurs,-0.4373873558290178,-0.12051215259756326
C000450,2,Clients résidentiels,1.1439593118961813,1.1593961258490595
C000451,1,Petits consommateurs,-1.8529448282413001,-0.11262199048476991
C000452,0,Gros consommateurs,4.752887416968598,-1.5496083407455805
C000453,2,Clients résidentiels,0.43448815509043787,0.6364846775571402
C000454,0,Gros consommateurs,4.655943780853635,-3.1701028523110004
C000455,1,Petits consommateurs,-1.5833845242841866,-1.1472108504655862
C000456,1,Petits consommateurs,-0.4970455659660835,0.4835466963122856
C000457,1,Petits consommateurs,-1.4320810099394912,0.22009512344959564
C000458,2,Clients résidentiels,0.10258090240109867,1.281528149424941
C000459,2,Clients résidentiels,1.0607145534414144,0.6571525729659324
C000460,2,Clients résidentiels,-0.06882883509493738,0.5631224583313283
C000461,1,Petits consommateurs,-1.6935301525755848,-0.4707652777852083
C000462,1,Petits consommateurs,-2.0435382056549667,-0.5919599993073842
C000463,2,Clients résidentiels,0.8344871291855845,1.0791128972351687
C000464,1,Petits consommateurs,-1.815287439905994,-0.5105706808283977
C000465,2,Clients résidentiels,0.3046403912967855,-0.20530064453487265
C000466,2,Clients résidentiels,1.348338781846897,0.6498783546830118
C000467,0,Gros consommateurs,4.064597071349267,-0.7079149866603724
C000468,2,Clients résidentiels,-0.3640946304310188,0.7243307697951217
C000469,0,Gros consommateurs,4.657374237885519,-3.1158256543403695
C000470,2,Clients résidentiels,2.50395612082223,2.0383303506147796
C000471,1,Petits consommateurs,-1.649884220154917,-0.6991101695008513
C000472,1,Petits consommateurs,-1.4579980783571653,0.09472149634071493
C000473,2,Clients résidentiels,1.3087966471926886,1.2933466136052179
C000474,1,Petits consommateurs,-1.8557936507593549,-0.05475023640641307
C000475,2,Clients résidentiels,0.6190037131352696,1.0643821938277516
C000476,2,Clients résidentiels,2.8925789470704313,1.9564529220740663
C000477,2,Clients résidentiels,0.8012195299752126,1.7329250169235875
C000478,2,Clients résidentiels,-0.25991197121217263,1.662077512239868
C000479,2,Clients résidentiels,0.9677133394494903,1.025243918751333
C000480,2,Clients résidentiels,0.34350764312168963,0.7088280165530317
C000481,1,Petits consommateurs,-0.4468439559259095,-0.661422759744301
C000482,1,Petits consommateurs,-1.5188036403474792,-1.4624775368703447
C000483,2,Clients résidentiels,0.9204389998980882,1.0316011738607833
C000484,2,Clients résidentiels,-0.16598862829483677,0.12581646038978897
C000485,2,Clients résidentiels,-0.31842100996391937,0.48212475484338946
C000486,2,Clients résidentiels,-0.3383283326506311,0.5781608482813635
C000487,2,Clients résidentiels,0.18847837473232507,0.25131391646661144
C000488,2,Clients résidentiels,0.904271803978412,0.735769868836854
C000489,1,Petits consommateurs,-1.8223422209965217,-0.5095878667077319
C000490,1,Petits consommateurs,-1.6434428007716404,-0.49654334851413623
C000491,1,Petits consommateurs,-1.7530786217158498,-0.944170870165044
C000492,1,Petits consommateurs,-1.5314270044137326,-1.4322968673240266
C000493,0,Gros consommateurs,4.6566590093695766,-3.142964253325685
C000494,0,Gros consommateurs,4.653798095305809,-3.2515186492669472
C000495,2,Clients résidentiels,-0.21315844997639927,0.6937410208679419
C000496,0,Gros consommateurs,4.655943780853635,-3.1701028523110004
C000497,2,Clients résidentiels,0.4437374842996777,1.1767893850537987
C000498,1,Petits consommateurs,-1.3284618709172609,-1.4501459028769377
C000499,1,Petits consommateurs,-1.6054610440099448,-0.6135866124837285
C000500,2,Clients résidentiels,1.3401940952576747,0.10068226697023759
C000501,1,Petits consommateurs,-1.4551414867532286,-1.581104261681358
C000502,2,Clients résidentiels,0.22235644000998303,0.6266362537219563
C000503,1,Petits consommateurs,-1.037978206340198,0.5232626381284379
C000504,1,Petits consommateurs,-1.7180651938453917,-0.5566438359599135
C000505,1,Petits consommateurs,-1.8628458705651232,-0.012127097742049673
C000506,2,Clients résidentiels,0.5425687307724503,1.1217472346928352
C000507,1,Petits consommateurs,-0.29788877219577664,-0.2521048337906489
C000508,0,Gros consommateurs,4.2216908716161035,-0.5185352637541646
C000509,1,Petits consommateurs,-1.4552069748531757,-1.5723135799838432
C000510,2,Clients résidentiels,0.22672953683451685,0.013427696650395246
C000511,2,Clients résidentiels,0.7125788671611598,1.3643236622365766
C000512,1,Petits consommateurs,-1.9281487129243777,-0.506711956552376
C000513,1,Petits consommateurs,-0.3753928629287869,-0.11269308354529671
C000514,1,Petits consommateurs,-0.799155380243463,-0.1072409910049455
C000515,1,Petits consommateurs,-1.8079897107960528,-0.27416384877264255
C000516,1,Petits consommateurs,-1.548532690275177,-0.617773614735839
C000517,2,Clients résidentiels,0.587224200682647,0.1451587075616465
C000518,2,Clients résidentiels,-0.5082923323827364,1.4984959535347908
C000519,1,Petits consommateurs,-2.2133201743139277,0.05376188681705206
C000520,0,Gros consommateurs,4.072497670676416,-0.6270413590920495
C000521,1,Petits consommateurs,-0.5020312868003205,-0.4396313833339215
C000522,1,Petits consommateurs,-1.4654280326873868,-1.4277201000772128
C000523,2,Clients résidentiels,-0.2536623586741909,0.18555147624846616
C000524,1,Petits consommateurs,-1.9592063909162005,-0.4800625725239151
C000525,2,Clients résidentiels,-0.04739310707484659,-0.0020938976392404175
C000526,3,Clients potentiellement à risque,-1.008677929086393,2.6107490596405527
C000527,2,Clients résidentiels,0.7827366091808035,0.9939378663103909
C000528,2,Clients résidentiels,1.624462694427604,0.44174442178755097
C000529,0,Gros consommateurs,3.3692908341491314,0.250979176218917
C000530,0,Gros consommateurs,4.320524565968131,-1.7324729210905274
C000531,1,Petits consommateurs,-0.5934992682809607,-0.08561769202227391
C000532,2,Clients résidentiels,-0.6458190271107584,0.6357416378883057
C000533,2,Clients résidentiels,1.4330682978637614,1.3716508042149052
C000534,2,Clients résidentiels,3.335057102359955,1.2507777121914463
C000535,1,Petits consommateurs,-1.5131363998782097,0.43083005285173204
C000536,2,Clients résidentiels,0.22246844485388184,0.2629415164942347
C000537,1,Petits consommateurs,-1.6128678066047242,-0.3847930662767189
C000538,2,Clients résidentiels,0.8706693661358599,0.7635418222812587
C000539,2,Clients résidentiels,1.3898855411327296,2.0682826533074086
C000540,2,Clients résidentiels,0.3184696874554592,0.8110221564051467
C000541,2,Clients résidentiels,0.34120327735723516,0.22110410097093153
C000542,2,Clients résidentiels,-0.48148973823180363,0.5038956214283289
C000543,3,Clients potentiellement à risque,0.37005541450313384,2.682534204812402
C000544,3,Clients potentiellement à risque,0.46373094771611895,4.907360849743218
C000545,1,Petits consommateurs,-1.682833920888357,-0.6265920548305438
C000546,1,Petits consommateurs,-1.2362785711260849,0.04344268212338137
C000547,1,Petits consommateurs,-2.514165131175389,0.4159477625166784
C000548,2,Clients résidentiels,-0.3738343521361306,0.1569613386522551
C000549,2,Clients résidentiels,-0.006905706418820004,-0.07588628314684169
C000550,0,Gros consommateurs,3.972395637739935,-1.1085344182949717
C000551,1,Petits consommateurs,-1.1732970836370336,1.0923719645380072
C000552,0,Gros consommateurs,4.653082866789867,-3.2786572482522627
C000553,1,Petits consommateurs,-1.7561738413878516,-0.08583605421895454
C000554,2,Clients résidentiels,0.20924972193961672,-0.10858035561144073
C000555,1,Petits consommateurs,-1.9269231063175738,-0.6680807457914696
C000556,1,Petits consommateurs,-1.430755927600432,-0.9119245566522947
C000557,1,Petits consommateurs,-2.0052093079574043,0.16193563983469686
C000558,1,Petits consommateurs,-1.3171087691996899,-1.6796297143811596
C000559,2,Clients résidentiels,1.5946379462312077,0.103822147889987
C000560,2,Clients résidentiels,0.8643615878272116,1.5534561988078175
C000561,1,Petits consommateurs,-0.7189098876729649,-0.05993359660724637
C000562,2,Clients résidentiels,0.15497168945949172,0.42476536284273014
C000563,2,Clients résidentiels,1.8371298510500866,1.1729099392892903
C000564,1,Petits consommateurs,-1.592645807697302,0.4083108610555257
C000565,1,Petits consommateurs,-0.8906043623687894,0.5004577738965089
C000566,2,Clients résidentiels,1.0492064552652105,0.7922191712359063
C000567,2,Clients résidentiels,0.7782313564179019,1.2149903045427344
C000568,2,Clients résidentiels,0.9550356654414663,0.10049126493659308
C000569,1,Petits consommateurs,-1.5445676202156684,-0.6586131882820138
C000570,2,Clients résidentiels,0.432568357726184,0.05415979957133707
C000571,0,Gros consommateurs,4.3472225178173245,-2.1549537609108365
C000572,2,Clients résidentiels,2.7970665286118015,1.6544196183270916
C000573,1,Petits consommateurs,-1.9755383108142408,-0.22350281485599152
C000574,2,Clients résidentiels,0.7906617056739378,1.2289869992249258
C000575,2,Clients résidentiels,0.023008419583685474,2.018632691725979
C000576,3,Clients potentiellement à risque,1.1305756221861307,2.4590319193191683
C000577,1,Petits consommateurs,-1.8331361546766094,-0.42062841345661306
C000578,2,Clients résidentiels,-0.1692188727667519,1.4165327202456504
C000579,1,Petits consommateurs,-0.39058760711012425,-0.6359815440312527
C000580,3,Clients potentiellement à risque,4.507451258462981,0.08236261701941652
C000581,2,Clients résidentiels,0.018659931280052756,0.4601796676317042
C000582,2,Clients résidentiels,0.7078493240468212,2.0146663599730315
C000583,1,Petits consommateurs,-1.9029181674406765,-0.6410168608752523
C000584,1,Petits consommateurs,-1.9098330246207176,0.07295090161295352
C000585,2,Clients résidentiels,0.0454768325947529,1.2495538471195122
C000586,1,Petits consommateurs,-1.3770349817792176,-0.6914294424871268
C000587,2,Clients résidentiels,-0.3511960975004457,0.20423009646833415
C000588,1,Petits consommateurs,-1.3499414453846361,-0.7862337279888478
C000589,2,Clients résidentiels,-0.3501209496303173,0.4194075486647045
C000590,0,Gros consommateurs,3.6982437125163132,0.3359549432848265
C000591,1,Petits consommateurs,-1.6692654399130094,-1.1260256073903168
C000592,1,Petits consommateurs,-0.46619587497603165,-1.0244979449137739
C000593,1,Petits consommateurs,-1.549303122412605,-1.1737689634135706
C000594,2,Clients résidentiels,-0.10349179446914704,1.8125122149831028
C000595,1,Petits consommateurs,-1.7259894770649877,-1.0096699919827452
C000596,1,Petits consommateurs,-1.2176156512083247,0.9311333524904728
C000597,1,Petits consommateurs,-0.039006822535980465,-1.319150619396581
C000598,2,Clients résidentiels,1.0583980720823778,0.37166397409577373
C000599,1,Petits consommateurs,-1.8825921160630827,-0.9405821351987872
C000600,1,Petits consommateurs,-2.291957976617976,-0.1651855142266841
C000601,1,Petits consommateurs,-0.7379916624096203,0.08719194703689186
C000602,2,Clients résidentiels,0.5162822463186062,1.0259935014624877
C000603,2,Clients résidentiels,0.24782650705421155,0.06908754469971742
C000604,2,Clients résidentiels,0.6015473115920157,1.468246450848642
C000605,1,Petits consommateurs,-2.0210117108621515,0.06356800385170439
C000606,2,Clients résidentiels,0.7601304869536224,0.9467458320900415
C000607,2,Clients résidentiels,-0.36939613176129044,0.6329443282452439
C000608,1,Petits consommateurs,-1.3279359359437777,-1.1899428680331505
C000609,2,Clients résidentiels,1.1937658629526617,0.2429164123395869
C000610,0,Gros consommateurs,3.7279583120037745,-0.478789402481588
C000611,2,Clients résidentiels,0.8946454841826759,0.8875930620854607
C000612,0,Gros consommateurs,4.658804694917403,-3.0615484563697386
C000613,2,Clients résidentiels,2.370493020541194,2.7563606938918603
C000614,1,Petits consommateurs,-1.7781030479980897,-1.1634964012641198
C000615,2,Clients résidentiels,-0.37660990811856654,0.20345624354141362
C000616,2,Clients résidentiels,0.9889163258967364,0.4795880955129352
C000617,2,Clients résidentiels,1.0098156187779275,1.4471115493040576
C000618,1,Petits consommateurs,-1.5298633456517712,0.30918265635992714
C000619,1,Petits consommateurs,-1.6152881204603962,-0.538348508782559
C000620,1,Petits consommateurs,-1.6714138666661635,-0.8293015401243488
C000621,1,Petits consommateurs,-1.7821736053685726,-0.21715245867428826
C000622,2,Clients résidentiels,1.5976146024380855,1.3791778383585815
C000623,1,Petits consommateurs,-1.7392092909146912,-0.6204696122300899
C000624,1,Petits consommateurs,-1.5331479673309694,-1.2932442700173188
C000625,0,Gros consommateurs,3.9562240137569225,-0.8884409697728566
C000626,2,Clients résidentiels,0.6969697487642856,0.486373176283626
C000627,2,Clients résidentiels,-0.29968599557526243,0.1277644028562809
C000628,2,Clients résidentiels,0.6658393297435394,1.675737690713277
C000629,2,Clients résidentiels,0.9240883569082692,1.2763058297421783
C000630,2,Clients résidentiels,0.6242162987150296,0.8836952210469511
C000631,1,Petits consommateurs,-1.8853077787786674,-0.6408741887732444
C000632,1,Petits consommateurs,-2.015742101774875,-0.6326901790323569
C000633,2,Clients résidentiels,0.3873000972724371,1.1673726071017183
C000634,1,Petits consommateurs,-0.8398042430530938,-0.6015041756477854
C000635,2,Clients résidentiels,-0.3885175800891192,0.4605768509746118
C000636,2,Clients résidentiels,-0.47281952791337534,1.016027397593724
C000637,1,Petits consommateurs,-1.489721463842302,-0.5331426153845558
C000638,1,Petits consommateurs,-1.0209329217293552,-0.6164647825945607
C000639,1,Petits consommateurs,-1.3069514256944688,-1.4249811250105962
C000640,2,Clients résidentiels,0.8366947449521653,1.35609951132004
C000641,1,Petits consommateurs,-1.7364017046826874,-0.49279138579873455
C000642,1,Petits consommateurs,-1.4917969514965557,-1.5383350833726557
C000643,1,Petits consommateurs,-1.1336341960987892,-1.0042867885425217
C000644,2,Clients résidentiels,0.12696237803817692,0.7872383906417053
C000645,2,Clients résidentiels,0.6633383331853947,-0.6016904638262695
C000646,3,Clients potentiellement à risque,-1.1023961740928585,1.5345087300815354
C000647,2,Clients résidentiels,0.3960030068742167,-0.31601757438582107
C000648,2,Clients résidentiels,-0.5037126460630672,0.7346067613570354
C000649,1,Petits consommateurs,-1.8733380661158665,-0.5210287501440201
C000650,1,Petits consommateurs,-2.1632785688800027,-0.3000079378506121
C000651,2,Clients résidentiels,0.15394397446786992,1.0668830724121938
C000652,1,Petits consommateurs,-0.612074573402577,-0.11845311976059407
C000653,1,Petits consommateurs,-1.4721259862733374,-1.0455126673194706
C000654,2,Clients résidentiels,0.22421825549447486,-0.49150836960032973
C000655,2,Clients résidentiels,0.29591767266759267,-0.6026769380334737
C000656,1,Petits consommateurs,-0.1713721665271097,-0.3959462501546914
C000657,2,Clients résidentiels,0.8782970081327589,0.37283762367663875
C000658,1,Petits consommateurs,-1.6549544030444077,-1.225455911174153
C000659,2,Clients résidentiels,1.4186432286281014,0.7442659386030663
C000660,1,Petits consommateurs,-1.6245429698566687,-0.5945812564985213
C000661,2,Clients résidentiels,0.9986735538023346,1.0364074460920965
C000662,1,Petits consommateurs,-1.5101857230268685,-1.298470419391299
C000663,1,Petits consommateurs,-1.6499900400885195,-0.5226465921703795
C000664,2,Clients résidentiels,0.23427193069697325,0.8586655195784886
C000665,2,Clients résidentiels,-0.3932073556177483,0.12372205743108113
C000666,1,Petits consommateurs,-1.5628386662827078,-0.7931510544210412
C000667,1,Petits consommateurs,-1.6946674908809631,-0.636716991418155
C000668,1,Petits consommateurs,-1.5955266934883892,-0.9514850504038789
C000669,1,Petits consommateurs,-1.9076359475203268,0.10463029070217164
C000670,2,Clients résidentiels,1.0416191226302374,0.8710967174949408
C000671,1,Petits consommateurs,-1.7651490291541607,-0.6115649448614532
C000672,2,Clients résidentiels,0.8767853708760975,-0.5701684344985188
C000673,2,Clients résidentiels,1.1921115669059776,0.16589788862753058
C000674,1,Petits consommateurs,-1.5799341296104341,-0.5595169755445809
C000675,1,Petits consommateurs,-1.9497228299070717,0.004271139029377383
C000676,3,Clients potentiellement à risque,0.08763589972341797,3.486148353207165
C000677,1,Petits consommateurs,-2.1277184021319115,0.05562477128429111
C000678,1,Petits consommateurs,-1.8429833978799848,-0.361714381723837
C000679,2,Clients résidentiels,0.5988802601325585,0.4866679736437836
C000680,1,Petits consommateurs,-1.9443517664765424,-0.7482437231257634
C000681,2,Clients résidentiels,0.01586193143798368,0.8322657887446888
C000682,2,Clients résidentiels,0.7259920338521408,0.020766339183273166
C000683,1,Petits consommateurs,-1.4334739915177723,-0.8977370361984338
C000684,3,Clients potentiellement à risque,4.077266436408061,1.4142983900690966
C000685,2,Clients résidentiels,3.4803349825601084,0.8680055084792319
C000686,1,Petits consommateurs,-0.8529146121209592,-0.19460215571122683
C000687,1,Petits consommateurs,-1.938510361356678,-0.4787473340763422
C000688,1,Petits consommateurs,-1.4243765695258015,-1.449699784552379
C000689,2,Clients résidentiels,0.8516305426648828,1.4499707111532825
C000690,0,Gros consommateurs,4.07850239656007,-1.5092457940382777
C000691,2,Clients résidentiels,-0.7894996941337404,0.7615455941318714
C000692,1,Petits consommateurs,-2.0155008464663773,-0.05256925776215086
C000693,2,Clients résidentiels,1.2437837580643123,0.7035835152856406
C000694,2,Clients résidentiels,1.0516149618897965,0.5291793841516592
C000695,2,Clients résidentiels,1.3177663134507862,1.2106202943836455
C000696,2,Clients résidentiels,0.08894564008071126,0.9455259670665299
C000697,1,Petits consommateurs,-1.5372989632484484,-0.9991833296811273
C000698,1,Petits consommateurs,-2.069200164269461,-0.13701117248746533
C000699,1,Petits consommateurs,-1.6391439846481222,-1.2461768754551494
C000700,2,Clients résidentiels,0.5238389104634561,0.9995872630915884
C000701,1,Petits consommateurs,-0.5865324082033478,0.1633782527692811
C000702,1,Petits consommateurs,-1.3563867197153885,-1.639164028991082
C000703,2,Clients résidentiels,2.1026801763547107,1.9562461501716855
C000704,1,Petits consommateurs,-1.4814685252283313,-0.8368303160362203
C000705,1,Petits consommateurs,-1.9018479426593795,-0.7803676646192584
C000706,2,Clients résidentiels,0.4073795345808076,2.2194152041439983
C000707,2,Clients résidentiels,0.3617945648032471,0.005638848964252911
C000708,2,Clients résidentiels,1.284030879867404,1.3217620816657951
C000709,0,Gros consommateurs,4.7003000177239675,-2.3102239755993716
C000710,2,Clients résidentiels,1.0133836072284854,0.7959895768917055
C000711,2,Clients résidentiels,0.685211482511455,0.74024310261489
C000712,1,Petits consommateurs,-1.6046903080628119,-0.7739674601658816
C000713,1,Petits consommateurs,-1.838456892431617,-0.28494038690315326
C000714,1,Petits consommateurs,-1.9648079584777858,-0.7479523100347039
C000715,2,Clients résidentiels,0.3132832727127945,0.9021680666316549
C000716,2,Clients résidentiels,0.11209006958006526,0.8672319331382244
C000717,2,Clients résidentiels,0.1550966437034597,-0.012979829502170042
C000718,2,Clients résidentiels,0.5386639956086601,1.5126869456961334
C000719,1,Petits consommateurs,-1.6309166529991794,0.5814636459997395
C000720,2,Clients résidentiels,0.19227193352359706,-0.5877093351316761
C000721,2,Clients résidentiels,-0.4407298426846626,0.5710714436527573
C000722,1,Petits consommateurs,-0.11325064347736684,-1.4730463622697763
C000723,1,Petits consommateurs,-1.6481263188839512,-0.9272575357907287
C000724,0,Gros consommateurs,4.673628188298817,-2.71279465076252
C000725,2,Clients résidentiels,0.6181633326544241,1.3712629476830187
C000726,2,Clients résidentiels,0.002399616280575214,0.4290500443507527
C000727,1,Petits consommateurs,-1.8897753047989037,-0.8281963341143858
C000728,1,Petits consommateurs,-1.626198139900869,-1.0349740947936217
C000729,1,Petits consommateurs,-1.950153269240287,0.011751527009512127
C000730,0,Gros consommateurs,4.108998952745882,-1.421576413522968
C000731,1,Petits consommateurs,-0.46028634390493905,-0.1921956512826833
C000732,2,Clients résidentiels,-0.010843568185094953,-0.11563929277834058
C000733,1,Petits consommateurs,-1.6764910633486696,-1.0091063380711625
C000734,1,Petits consommateurs,-1.504922779010144,-1.2610022321183902
C000735,2,Clients résidentiels,0.5872438717509223,0.16401978153528268
C000736,2,Clients résidentiels,-0.2757445384775872,0.5909420318688443
C000737,1,Petits consommateurs,-1.8177211485622278,-0.7078665443088695
C000738,2,Clients résidentiels,1.1580359606082962,0.12535494638333014
C000739,2,Clients résidentiels,1.2144278904998658,1.4497640992117338
C000740,2,Clients résidentiels,-0.7051229078610471,1.431545700807987
C000741,1,Petits consommateurs,-1.7536863363840312,0.8318112429533172
C000742,1,Petits consommateurs,-1.529563466550112,-1.0987221821806996
C000743,1,Petits consommateurs,-1.4734056849733406,-0.7939554400870146
C000744,2,Clients résidentiels,0.4470806370198182,0.8865227772235968
C000745,2,Clients résidentiels,-0.044703758585085664,0.8070626330316144
C000746,2,Clients résidentiels,0.29433841841627845,0.8153761945053591
C000747,1,Petits consommateurs,-2.500845669498173,0.5457646335409406
C000748,1,Petits consommateurs,-2.0293200913319493,-0.4740627472149512
C000749,1,Petits consommateurs,-1.8799944596170082,-0.8146883515241162
C000750,1,Petits consommateurs,-0.38461493909549466,-0.6959138721698571
C000751,1,Petits consommateurs,-1.8218821362571171,-0.16837714697550718
C000752,2,Clients résidentiels,0.8002268873942279,1.228763496401858
C000753,0,Gros consommateurs,4.310354175067228,-2.052468673222556
C000754,2,Clients résidentiels,-0.12075471938614189,0.22995619921512547
C000755,2,Clients résidentiels,0.8389416649559234,1.296457925791369
C000756,0,Gros consommateurs,4.011307680123249,-0.9388916990974238
C000757,2,Clients résidentiels,-0.3436274253737206,0.6911942348822496
C000758,2,Clients résidentiels,2.974692245533712,1.7239472222366221
C000759,0,Gros consommateurs,4.660950380465229,-2.9801326594137922
C000760,2,Clients résidentiels,1.1312601013232406,0.36991139710979537
C000761,2,Clients résidentiels,0.8812061239088279,2.972332762471895
C000762,0,Gros consommateurs,4.6716788082043585,-2.57305367463406
C000763,1,Petits consommateurs,-1.874744510157254,-0.4183613798781609
C000764,1,Petits consommateurs,-1.9299003680754052,-0.6171420664539661
C000765,2,Clients résidentiels,0.25181095515409857,0.7283853180139639
C000766,2,Clients résidentiels,1.480683744734749,1.1685432025109082
C000767,2,Clients résidentiels,0.002156858964939011,-0.4606553450261873
C000768,0,Gros consommateurs,4.310909774882402,-2.175617420321437
C000769,1,Petits consommateurs,-2.011343627074569,-0.20395856149423144
C000770,1,Petits consommateurs,-2.0639205719241014,-0.08341392206007041
C000771,0,Gros consommateurs,4.059296728873367,-1.202621561590244
C000772,1,Petits consommateurs,-1.1219663661281758,-0.40999169156327353
C000773,2,Clients résidentiels,1.1106498070415873,0.6740708081816297
C000774,1,Petits consommateurs,-1.899774400163151,-0.6348764547642646
C000775,2,Clients résidentiels,3.1520698513250305,1.9101120315698283
C000776,0,Gros consommateurs,4.557827622074484,-2.8255356333037573
C000777,2,Clients résidentiels,-0.42811117803479504,0.3559230910478423
C000778,1,Petits consommateurs,-1.173266386290822,-0.3913767768419665
C000779,2,Clients résidentiels,-0.34315134454409174,0.16551033374299018
C000780,1,Petits consommateurs,-1.7739476086348516,-0.4372867515569881
C000781,2,Clients résidentiels,0.646322922109741,0.9463138795713576
C000782,0,Gros consommateurs,4.673824493752184,-2.4916378776781136
C000783,2,Clients résidentiels,0.08511350866639456,-0.2578134589184741
C000784,1,Petits consommateurs,-1.9872582152303582,-0.35391344830803495
C000785,1,Petits consommateurs,-1.365975950663933,-1.0559292983979416
C000786,2,Clients résidentiels,1.3296156550079572,2.051084559223508
C000787,2,Clients résidentiels,-0.17791349365240114,0.6899291679427983
C000788,2,Clients résidentiels,0.019315467779178756,0.24960634449389704
C000789,1,Petits consommateurs,-1.5331072541947122,-1.4489429644437906
C000790,2,Clients résidentiels,0.8277901553167898,1.049901267388135
C000791,0,Gros consommateurs,4.660235151949287,-3.0072712583991077
C000792,1,Petits consommateurs,-1.4903625281681423,-1.2313022594100829
C000793,2,Clients résidentiels,0.4353754082897441,-0.19770425993664462
C000794,1,Petits consommateurs,-1.9871247904611429,-0.1547918661381934
C000795,1,Petits consommateurs,-1.6499915227170152,-0.5290446647587408
C000796,1,Petits consommateurs,-1.7178935010064385,-0.9576631156208665
C000797,2,Clients résidentiels,2.805005634035195,1.6476309662651645
C000798,0,Gros consommateurs,4.457757621865519,-2.5050495797579853
C000799,1,Petits consommateurs,-1.9995014685367674,-0.027555803159555234
C000800,1,Petits consommateurs,-1.5860808896617271,-0.5802034225643321
C000801,2,Clients résidentiels,-0.08439994998073748,-0.05404564982665948
C000802,2,Clients résidentiels,0.3248693711870414,-1.1160940996409001
C000803,0,Gros consommateurs,3.5688154500468525,0.4594317907282756
C000804,1,Petits consommateurs,-1.9094055401654821,-0.1951299858188306
C000805,2,Clients résidentiels,-0.3330619322588468,0.4375536160547024
C000806,2,Clients résidentiels,0.7036585121631895,0.3984179044434058
C000807,2,Clients résidentiels,-0.10000108940922874,0.25792700886037706
C000808,2,Clients résidentiels,1.6614025170722637,0.6194164332643938
C000809,1,Petits consommateurs,-1.8250372506399886,-0.30379368775006893
C000810,2,Clients résidentiels,1.706565072796326,-0.2032783777066009
C000811,0,Gros consommateurs,4.345132196965355,-2.145898427652299
C000812,2,Clients résidentiels,-0.13375907531285605,0.8480376148008433
C000813,1,Petits consommateurs,-1.0643901387924781,-1.2528950675342734
C000814,1,Petits consommateurs,-1.5506090489979005,-0.7321565052459297
C000815,1,Petits consommateurs,-1.566710234029689,-1.5107908945077688
C000816,2,Clients résidentiels,1.3903677821192262,0.9850528753406952
C000817,2,Clients résidentiels,0.47800433552417604,0.344789773966476
C000818,1,Petits consommateurs,-1.5497958136654542,0.11340193005764693
C000819,0,Gros consommateurs,4.657374237885519,-3.1158256543403695
C000820,1,Petits consommateurs,-0.5119850010056332,-0.006351793208288955
C000821,2,Clients résidentiels,0.6016047114186832,-0.521704624600598
C000822,1,Petits consommateurs,-1.6816784402491518,-0.8498064919887154
C000823,1,Petits consommateurs,-1.728592555561257,-0.693803802174187
C000824,2,Clients résidentiels,-0.4551920989260171,1.2398739595611008
C000825,1,Petits consommateurs,-1.9269449414533617,-0.31016290155097725
